Name,chr,pos,Relation_to_Island,UCSC_RefGene_Name,UCSC_RefGene_Group,hg,coef,pval,pval_adj
cg08464190,chr16,49315302,Island,CBLN1,1stExon,hg19,0.0281489615992485,0.000460598244591733,0.0321561826425411
cg00217080,chr2,4050767,Island,,,hg19,-0.112083521200656,0.000626942933850813,0.0377918234799212
cg17391928,chr5,128301230,Island,SLC27A6;SLC27A6;SLC27A6;SLC27A6,5'UTR;1stExon;1stExon;5'UTR,hg19,0.00897043556355034,0.000681182045408496,0.039339365683038
cg19618897,chr17,65242892,S_Shore,,,hg19,-0.0838438122654576,6.11216565806667e-06,0.0028593070828472
cg05749642,chr16,89982268,N_Shelf,,,hg19,0.0711686566343497,4.84869552035412e-05,0.00914471897082453
cg19229182,chr10,102998738,S_Shelf,,,hg19,0.0905889187606742,0.000195544442033099,0.0200436883283235
cg16124935,chr11,70559616,OpenSea,SHANK2,Body,hg19,-0.106398696143757,0.000505667201578587,0.0337294805023052
cg19658522,chr12,132270218,OpenSea,SFRS8,Body,hg19,0.0336752556994525,2.64188923470453e-05,0.00660859583707351
cg08526991,chr2,5831394,Island,SOX11,TSS1500,hg19,0.0235445299106457,0.000714042197151714,0.0403581914657409
cg01804452,chr5,150878482,OpenSea,,,hg19,0.011076514910437,0.000825421126322721,0.0436411540757574
cg20458433,chr17,71463069,OpenSea,SDK2,Body,hg19,-0.1439472125656,6.18824941343526e-05,0.0105644372761421
cg15728256,chr1,40254184,Island,BMP8B;BMP8B,5'UTR;1stExon,hg19,0.0512492847447683,0.000974274571180131,0.0476490073142402
cg12643293,chr5,176101883,OpenSea,,,hg19,0.129511170247663,6.94138974492864e-05,0.0111471221239345
cg11883737,chr3,129276179,OpenSea,PLXND1,Body,hg19,0.129825418617414,7.37875255079368e-06,0.0031650413127164
cg20897072,chr6,1495082,OpenSea,,,hg19,-0.111062584790653,1.64123472744155e-05,0.00500117861666349
cg17841765,chr1,22560699,OpenSea,,,hg19,-0.158467213179604,0.000144329616899353,0.0169380319029116
cg05363257,chr4,866225,Island,GAK,Body,hg19,0.0352281526244712,4.03418980912761e-05,0.00830885857595394
cg23193497,chr6,166051206,OpenSea,PDE10A;PDE10A,Body;5'UTR,hg19,-0.113341719663414,4.60478614631364e-05,0.00892928096198211
cg20012848,chr12,52435420,S_Shelf,,,hg19,0.0496011847219498,1.41907027595889e-05,0.00460294794965573
cg14130459,chr11,60718568,Island,SLC15A3;SLC15A3,1stExon;Body,hg19,0.111698986555544,0.000860652683620122,0.044657451780437
cg24738655,chr2,242665334,S_Shore,ING5,3'UTR,hg19,0.02050408906205,0.000971207982437971,0.0475701621049862
cg17715482,chr19,3979910,S_Shore,EEF2,Body,hg19,0.0167991129007969,0.00101377796546861,0.0486653101623188
cg19544662,chr2,88752056,Island,FOXI3,TSS200,hg19,0.0535128895004893,0.000418220409662139,0.030600884859097
cg27216076,chr10,102779095,S_Shore,PDZD7,Body,hg19,0.087088404086021,0.00105799196248361,0.049728529453862
cg13831106,chr2,2119853,OpenSea,MYT1L,5'UTR,hg19,-0.0499309648488754,0.000801128170876137,0.0429603476575306
cg23956190,chr7,1514455,Island,INTS1,Body,hg19,0.0167735104782968,0.000638634303725147,0.0381032042561279
cg02237342,chr22,24823519,S_Shelf,ADORA2A,TSS200,hg19,0.00798625671359823,0.000602551125635767,0.0370847209956917
cg06776915,chr10,106028703,Island,GSTO2;GSTO2,5'UTR;1stExon,hg19,0.106765521377065,6.71133171753799e-05,0.0110341118927466
cg00509996,chr4,7595397,S_Shore,SORCS2,Body,hg19,-0.123891645761365,0.000306981943479141,0.0259608431753271
cg23542590,chr3,56717769,S_Shore,C3orf63,TSS1500,hg19,0.0206158451454428,0.000132583592619935,0.0161374264042604
cg06638795,chr2,42719933,Island,KCNG3;KCNG3,Body;Body,hg19,0.119696695198422,9.15296572173893e-06,0.0035959519384065
cg05805326,chr8,1588403,N_Shore,DLGAP2,Body,hg19,-0.106857152433944,0.000479238081284692,0.0328142641560739
cg10093103,chr14,102101288,Island,,,hg19,0.0717700893110181,0.000956246628776356,0.0471729106161569
cg21161403,chr8,1894604,S_Shore,ARHGEF10,Body,hg19,0.0417984322272882,0.000946149333539717,0.04683964309128
cg01971085,chr8,1848407,OpenSea,ARHGEF10,Body,hg19,0.0700430141548824,0.000750759821141483,0.0415362580492824
cg10067062,chr21,44086302,N_Shelf,PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A;PDE9A,Body;Body;5'UTR;Body;Body;Body;5'UTR;5'UTR;Body;Body;5'UTR;5'UTR;5'UTR;Body;5'UTR;Body;Body;Body;Body;Body,hg19,-0.0854251320469895,0.000151205673682725,0.0173879879305584
cg03540794,chr5,2112109,Island,,,hg19,-0.0545142025848654,0.00106663630803777,0.0499551035818749
cg05970547,chr4,190661634,OpenSea,,,hg19,-0.0891678812284778,0.00075335898795288,0.0416195004401693
cg01739381,chr6,74079669,Island,OOEP,TSS200,hg19,0.00156502920994137,0.000620715326030004,0.0376186459481557
cg07377422,chr19,46318633,Island,RSPH6A,TSS200,hg19,0.191465749753537,4.02148770620819e-05,0.00830363484693709
cg00288598,chr8,141555295,N_Shelf,EIF2C2;EIF2C2,Body;Body,hg19,-0.045444895495197,3.40200406288319e-05,0.00756069396715964
cg18148375,chr2,1926535,OpenSea,MYT1L,Body,hg19,-0.10164870296967,2.10300956065092e-05,0.00573186939141857
cg05687617,chr22,31494714,Island,SMTN;SMTN;SMTN,Body;Body;Body,hg19,0.0996478262012242,0.00093223397912272,0.0465242933015302
cg06178754,chr8,145617776,Island,ADCK5,Body,hg19,0.00261522379595885,0.000776424719447672,0.0423315597708073
cg16292193,chr1,228347181,S_Shore,GJC2,3'UTR,hg19,-0.0857956712789406,0.000859578594663679,0.0446135158468131
cg05627398,chr2,2797483,OpenSea,,,hg19,-0.0430575276229258,0.000708252850669466,0.0401930420518727
cg03715057,chr6,164009761,OpenSea,,,hg19,0.0171074243856251,0.000672954044461874,0.0390885013127714
cg14765959,chr6,106429316,Island,,,hg19,0.0941766668414583,0.00038771773417737,0.029465727892603
cg01987333,chr2,242750561,N_Shelf,NEU4;NEU4;NEU4;NEU4;NEU4,TSS1500;5'UTR;5'UTR;TSS1500;TSS1500,hg19,-0.122344096482,0.000354321348807041,0.0280767298566097
cg26130669,chr6,11771473,OpenSea,C6orf105;C6orf105,Body;Body,hg19,-0.0355189197019274,0.00101897901284428,0.0487944458560038
cg03601549,chr16,78627941,OpenSea,WWOX,Body,hg19,-0.082184213735162,0.000842876779586596,0.0441240592206303
cg01851968,chr16,4431502,OpenSea,VASN;CORO7,Body;Body,hg19,0.0815410290691548,0.000328525573635502,0.0269466493501487
cg05353872,chr1,248366399,OpenSea,OR2M3,1stExon,hg19,-0.105572751557727,0.000485282548296181,0.0330453451406214
cg27366395,chr22,41625611,OpenSea,CHADL;L3MBTL2,3'UTR;Body,hg19,0.0499928480116674,0.00021432275434532,0.0211775917989555
cg04923020,chr12,46005007,OpenSea,,,hg19,0.15497979047426,2.019861824798e-05,0.00562120669783894
cg07576135,chr15,42694403,OpenSea,CAPN3;CAPN3;CAPN3;CAPN3;CAPN3;CAPN3;CAPN3,Body;Body;TSS200;Body;Body;Body;Body,hg19,0.0559987870238207,0.00057717705054261,0.0362913247031342
cg10698097,chr3,140401765,Island,TRIM42,Body,hg19,-0.158205271190206,0.000129128093302855,0.0159271508672233
cg17382918,chr20,57042544,Island,APCDD1L,Body,hg19,0.103679750306854,0.000353185216552217,0.0280339254374584
cg03181582,chr11,17498530,Island,ABCC8,TSS200,hg19,0.0171746975589976,2.11366576872827e-05,0.00574489890513448
cg09732637,chr7,65576324,N_Shelf,,,hg19,-0.158755326442213,4.50114301249809e-05,0.00882862873335958
cg06520814,chr2,467034,N_Shore,,,hg19,-0.0622602494634221,0.000652573498825752,0.0385435736371906
cg13686589,chr7,156792850,Island,,,hg19,0.0153833923260561,0.00105137416249895,0.0495773653569565
cg26662656,chr15,93584963,N_Shelf,,,hg19,-0.0992609588854838,0.000222472304773362,0.0215754707628982
cg00784671,chr22,46762841,Island,CELSR1,Body,hg19,-0.138765103434716,7.8696499573659e-05,0.0118612911492587
cg19573198,chr12,54476240,S_Shore,LOC100240735;FLJ12825,TSS1500;Body,hg19,0.0428958265561655,6.8704391189375e-05,0.0111161571389125
cg11523350,chr11,117171073,OpenSea,BACE1;BACE1;BACE1;BACE1,Body;Body;Body;Body,hg19,0.116908684774762,0.000694809842541903,0.0397966040410076
cg22864519,chr8,82360736,OpenSea,PMP2,TSS1500,hg19,-0.164507994896093,4.29152591941179e-06,0.00232322495565619
cg06040034,chr8,1618448,S_Shore,DLGAP2,Body,hg19,-0.125423543732984,4.02776924671762e-05,0.00830363484693709
cg06980586,chr16,88473102,OpenSea,,,hg19,0.0387963685798291,8.7324601959853e-05,0.0126702993631065
cg03020006,chr2,202483740,Island,ALS2CR11;ALS2CR11;ALS2CR11;ALS2CR11,1stExon;1stExon;1stExon;1stExon,hg19,0.0756431378865517,0.000454775790784641,0.0319493765816855
cg19447630,chr3,103645882,OpenSea,,,hg19,-0.070509200383869,0.00018064231651102,0.0191721190871403
cg15653559,chr6,31597080,N_Shelf,BAT2,Body,hg19,0.0235559166278682,7.36010485206565e-05,0.0115363177010333
cg27623948,chr17,77208211,OpenSea,HRNBP3,5'UTR,hg19,-0.132278838123386,7.831738649154e-05,0.0118496560717809
cg08133327,chr7,1746752,OpenSea,,,hg19,0.0698944802665453,0.000248768919300465,0.0229679664660189
cg19809499,chr1,47882265,Island,FOXE3,1stExon,hg19,0.0150766876628586,0.000427331034330574,0.0309131842478852
cg26992415,chr11,94533087,OpenSea,AMOTL1,Body,hg19,0.0450321290286659,3.3572767445733e-05,0.00750378118855426
cg08373573,chr11,1028291,N_Shore,MUC6,Body,hg19,0.0241891288017174,0.000903071878808812,0.0458166560231234
cg04515268,chr17,12516748,OpenSea,,,hg19,-0.104665018110955,0.00033170058931705,0.0270656647183276
cg01652078,chr16,81726134,OpenSea,CMIP;CMIP,Body;Body,hg19,0.0130398386111457,0.000505199721608228,0.0337097563306354
cg18125573,chr17,38506350,OpenSea,RARA;RARA;RARA;RARA,Body;Body;Body;Body,hg19,0.0382239489428494,9.573810687616e-05,0.0133608872968803
cg03582419,chr4,177804777,OpenSea,,,hg19,-0.0799332928738388,0.000316379964559206,0.0263943464886829
cg21033171,chr2,2585096,OpenSea,,,hg19,-0.0961575780288954,1.30495323530766e-05,0.00439629223857124
cg11359133,chr2,176948699,N_Shore,EVX2,TSS200,hg19,0.0892743658976894,0.000784279238703088,0.042568651031142
cg08923271,chr1,221065148,Island,,,hg19,0.111592443382959,0.000411612601087006,0.0303893366581317
cg26347197,chr1,84326669,Island,,,hg19,0.112394687487571,1.1436113260595e-07,0.000346380891807987
cg24285942,chr11,64361020,OpenSea,SLC22A12;SLC22A12,Body;5'UTR,hg19,-0.0539430958796189,9.02256598410482e-05,0.0128863780838481
cg27317046,chr14,74968209,OpenSea,LTBP2,Body,hg19,0.167458411165512,7.71679856094289e-05,0.0117851238737483
cg23306063,chr19,10463879,Island,TYK2,Body,hg19,0.103776958350602,0.000248630476087711,0.0229605857070364
cg15770585,chr7,4762742,N_Shore,FOXK1,Body,hg19,0.0765550399600194,3.09968862800358e-05,0.00719861415809969
cg25338036,chr8,3047536,OpenSea,CSMD1,Body,hg19,-0.0937461825969634,1.41172008679974e-05,0.004589464275662
cg08512168,chr3,77147238,Island,ROBO2;ROBO2,1stExon;Body,hg19,-0.0754993212501214,7.36930986418605e-08,0.000268369423684093
cg12868173,chr10,44185097,Island,,,hg19,0.165693934057112,0.000358767305398476,0.028274897996545
cg12427162,chr1,168198488,S_Shelf,SFT2D2,Body,hg19,0.0989950036627593,0.000815287241518067,0.0433347693053915
cg09570682,chr6,106429443,Island,,,hg19,0.118459410486657,0.000130303770213413,0.0160220902217454
cg16846645,chr2,14773973,Island,FAM84A,5'UTR,hg19,0.0421428830565454,0.000875096596693711,0.0450377540349262
cg12583394,chr5,101827323,OpenSea,SLCO6A1,Body,hg19,-0.0703145887422964,0.000896007962167756,0.0455955463946223
cg25887619,chr7,101558435,N_Shore,CUX1;CUX1;CUX1,Body;Body;Body,hg19,0.0483974093250437,0.00070303159161938,0.0400198422071644
cg25424031,chr4,188895421,OpenSea,,,hg19,-0.0205899348330272,0.000821265056181428,0.0435404713292026
cg11891735,chr19,3057562,N_Shelf,AES;AES;AES,Body;Body;Body,hg19,0.124757086758756,2.32505951668626e-06,0.00171584519754158
cg24426072,chr7,28997173,Island,TRIL,1stExon,hg19,0.0242800791588848,0.000171580199443798,0.0186129896842736
cg17186168,chr2,11810403,Island,NTSR2,TSS200,hg19,0.0446290150308009,0.00046069038427234,0.0321561826425411
cg20984053,chr7,156803578,Island,MNX1;MNX1,TSS1500;TSS1500,hg19,0.0202118611592895,0.000771414038064124,0.0421928571286342
cg24111796,chr5,42945163,S_Shore,,,hg19,-0.0699079262093859,0.000282141851174007,0.0247507898410314
cg16467906,chr11,818331,N_Shore,PNPLA2,TSS1500,hg19,0.00520383038988498,0.000216417718282883,0.0212721327502293
cg13089299,chr1,1133550,S_Shore,,,hg19,0.0666177645390299,2.88727105552864e-05,0.00691242854626036
cg08284447,chr11,71327380,OpenSea,,,hg19,-0.0621888285128312,0.000629184160602687,0.0378237319766733
cg24118773,chr5,172287924,OpenSea,ERGIC1,Body,hg19,0.0363412271997676,0.000435399067619968,0.0312633417598765
cg01756381,chr4,11430693,Island,HS3ST1,TSS200,hg19,0.0547774119066983,0.00011984043178223,0.0152364666880109
cg21126583,chr7,145813421,Island,CNTNAP2,TSS200,hg19,0.0183132781233497,0.000895801928718476,0.0455955463946223
cg07397579,chr16,88459662,Island,,,hg19,0.0915326540112359,0.000161479364331664,0.0180474736650524
cg06082804,chr10,123277057,OpenSea,FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2;FGFR2,Body;Body;Body;Body;Body;Body;Body;Body;Body,hg19,-0.0975465982132245,0.000215140757586632,0.0212210214972609
cg11496630,chr6,3024178,OpenSea,,,hg19,-0.0172186466670328,0.000718741205494939,0.0404954849745411
cg09222269,chr11,119978055,OpenSea,,,hg19,-0.138589363552837,6.67318585412271e-05,0.0110146649594146
cg05512111,chr3,118734756,OpenSea,IGSF11;IGSF11,Body;Body,hg19,-0.0516547356730942,0.000130162909347622,0.0160145262259419
cg19093689,chr12,49783097,Island,SPATS2,5'UTR,hg19,0.133142840734117,5.58431379282396e-06,0.00267610681002143
cg10420578,chr5,1430867,OpenSea,SLC6A3,Body,hg19,-0.104633634078257,3.01660370592317e-05,0.00711782879133495
cg03101580,chr11,1302893,Island,TOLLIP,Body,hg19,0.0547102014575507,0.00014748944140346,0.0171312980059278
cg19267551,chr6,32064161,Island,TNXB,Body,hg19,0.155503326577078,5.68778098661476e-06,0.00271574243506881
cg01569346,chr6,32064148,Island,TNXB,Body,hg19,0.0953490197718098,0.000718091753964374,0.0404821389824673
cg19952303,chr12,85306323,Island,SLC6A15;SLC6A15;SLC6A15;SLC6A15;SLC6A15;SLC6A15,1stExon;5'UTR;5'UTR;1stExon;1stExon;5'UTR,hg19,0.00612629182394363,0.000935948077050696,0.0465850044134426
cg23683588,chr14,37136283,Island,PAX9,Body,hg19,0.0862956580634257,0.000723649865516403,0.0406786163302604
cg22906709,chr13,114797349,OpenSea,RASA3,Body,hg19,0.0719191674358186,2.01278654559858e-05,0.00561863922278744
cg12258307,chr21,32931935,Island,TIAM1,TSS1500,hg19,0.0124027477910483,0.00060049602667145,0.0370456234198953
cg16003156,chr17,71580633,OpenSea,SDK2,Body,hg19,-0.103457050443794,2.57337120981566e-06,0.00180679200792209
cg13380624,chr19,7735426,Island,,,hg19,0.0237242194998161,0.000734456573942509,0.0410380378635211
cg16921285,chr13,104003206,OpenSea,,,hg19,-0.113113182609307,0.000426550459752625,0.0309131842478852
cg04432275,chr3,70901528,OpenSea,,,hg19,0.0326785029713495,0.000147240107858342,0.0171231191882928
cg05764422,chr16,1230316,Island,CACNA1H;CACNA1H,Body;Body,hg19,-0.0632310550812087,0.000782456657501134,0.0425236993345854
cg14047494,chr9,5418779,OpenSea,C9orf46,Body,hg19,0.00819622424710009,0.000618549317533756,0.0375641900387529
cg24576260,chr1,1217664,OpenSea,SCNN1D;SCNN1D;SCNN1D,5'UTR;1stExon;1stExon,hg19,-0.121827976517695,6.63394728107703e-10,1.89127227334089e-05
cg02543993,chr7,5736195,OpenSea,RNF216;RNF216,Body;Body,hg19,0.0927972606794383,0.000527456942701895,0.034431943004582
cg14428252,chr14,60043289,Island,C14orf38,Body,hg19,0.0235882010010927,0.00105684693933994,0.0497053668966017
cg22331159,chr2,233924713,N_Shore,INPP5D;INPP5D,TSS1500;TSS1500,hg19,0.0502241512261575,0.000229781013918059,0.0220430152046469
cg23668184,chr2,5836713,Island,SOX11;SOX11,3'UTR;1stExon,hg19,0.043823448414181,4.96497550648501e-06,0.00252089726621635
cg07056644,chr16,86546785,S_Shore,FOXF1,3'UTR,hg19,0.0878409933698353,0.000293013484223097,0.0253029553988737
cg24750539,chr11,119791649,OpenSea,,,hg19,-0.101725720976259,0.000355000883203558,0.0281022078740888
cg03361789,chr17,74005651,S_Shore,EVPL,Body,hg19,-0.0997465720611141,7.16244608358937e-07,0.000930019604628019
cg04942655,chr17,80303572,Island,,,hg19,0.0882823585578658,2.31669736567724e-05,0.00611471003416948
cg22958090,chr12,52627438,Island,KRT7,Body,hg19,0.179977937650715,0.000735180476826205,0.0410411284024452
cg04646987,chr5,14406732,OpenSea,TRIO,Body,hg19,-0.0521182977797937,2.21320205527766e-06,0.0016592551867945
cg20119532,chr20,749581,OpenSea,C20orf54,TSS1500,hg19,-0.136591095209937,0.000600500041269297,0.0370456234198953
cg12178431,chr3,14860764,OpenSea,FGD5,1stExon,hg19,-0.0857764412617335,0.000368916071971219,0.0286944470723869
cg05089527,chr2,594509,OpenSea,,,hg19,-0.0949066646745044,0.000183808495780921,0.0193692214444438
cg08436756,chr11,70781118,OpenSea,SHANK2,Body,hg19,-0.146163020432909,7.38699520653752e-05,0.0115446709224662
cg01296889,chr3,54122032,Island,,,hg19,0.0847131226643126,6.95574228950731e-05,0.0111500647264016
cg09066439,chr1,147142231,Island,ACP6;ACP6,5'UTR;1stExon,hg19,-0.0163866803153738,0.000450826378338055,0.0318066397573468
cg14185918,chr9,110249966,Island,KLF4,Body,hg19,0.1299472380055,0.000538683047887321,0.0348823983668378
cg06649856,chr7,158355003,OpenSea,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,hg19,-0.109762133907531,1.57073201920948e-06,0.00138224417690434
cg09664479,chr11,44617598,OpenSea,CD82;CD82,Body;Body,hg19,0.0814241193199883,4.37808608135632e-06,0.00235063095104067
cg21282837,chr1,2104641,OpenSea,PRKCZ;PRKCZ;PRKCZ,Body;Body;Body,hg19,-0.0867495389602527,0.000169488836736247,0.0184831838405785
cg04844495,chr1,179050404,N_Shore,TOR3A,TSS1500,hg19,0.0630697775913811,0.000126262318518043,0.0157268913906575
cg04125765,chr15,100533253,Island,ADAMTS17,Body,hg19,-0.137763581296637,3.32562068707098e-05,0.00746704580813283
cg05194102,chr16,2088960,Island,SLC9A3R2;SLC9A3R2,3'UTR;3'UTR,hg19,0.0650003316424928,2.9837945895706e-05,0.0070589493701909
cg25648211,chr17,76312455,S_Shore,,,hg19,0.019568999306065,0.00103651436062475,0.0492094101560598
cg07018857,chr2,239834442,OpenSea,,,hg19,0.0509370358887227,0.000466951830990867,0.0323663005013245
cg14069049,chr4,11430698,Island,HS3ST1,TSS200,hg19,0.0485868225322762,0.000133585317291034,0.0161846254236042
cg03362815,chr16,50407774,OpenSea,,,hg19,-0.109260146148038,0.000643827323438154,0.0382978702490158
cg14299455,chr19,55235472,OpenSea,KIR3DL3,TSS1500,hg19,-0.12508063815726,0.000113139716158062,0.014728051674201
cg05801627,chr7,4839025,OpenSea,RADIL,Body,hg19,0.00537963637699191,0.00082879389061002,0.0437591635643363
cg21977234,chr19,18701320,S_Shore,C19orf60;C19orf60,Body;Body,hg19,0.0824573852076876,0.000432019835365844,0.0311003595655077
cg01927745,chr5,72677723,Island,,,hg19,0.109679489160741,8.93176378793821e-05,0.0128126412700657
cg15239628,chr8,2538305,OpenSea,,,hg19,-0.0415756957899147,0.00040541609675467,0.0301247689901368
cg06365535,chr17,59534102,Island,TBX4,Body,hg19,0.0993555371344992,9.7547558189216e-05,0.0135223833915711
cg02873525,chr19,48675305,Island,,,hg19,0.0480191688429603,0.000482421383097855,0.0329460143445704
cg06638568,chr6,163730822,OpenSea,PACRG;PACRG;PACRG,Body;Body;Body,hg19,-0.0919100828430078,0.000809059170977064,0.0431851174076634
cg09007434,chr3,70360572,OpenSea,,,hg19,-0.0343903557681345,0.000232511348333463,0.0221707540244552
cg03174931,chr2,108446590,S_Shore,RGPD4,Body,hg19,-0.07606454832127,0.000739236322929406,0.0411697641739566
cg05014291,chr2,11780446,OpenSea,GREB1,Body,hg19,-0.0285269870517914,0.00103613634286293,0.0492094101560598
cg17590234,chr1,66456912,OpenSea,PDE4B;PDE4B;PDE4B,Body;TSS1500;Body,hg19,-0.122303423585333,0.000768158169278881,0.0420998394148532
cg24409625,chr6,28479517,OpenSea,GPX6,Body,hg19,-0.0598202313970684,0.000173732897148614,0.0187583734450861
cg15700022,chr2,241396251,S_Shore,PP14571;GPC1,TSS200;Body,hg19,0.0186336856653875,0.000223372361678001,0.021636027766876
cg18932158,chr6,33248279,S_Shelf,WDR46;WDR46,Body;Body,hg19,0.102860035421999,3.8155649889802e-05,0.00808702326850318
cg10314909,chr1,2524890,N_Shelf,MMEL1,Body,hg19,0.0788561330329537,0.000334158686982283,0.0271513031238598
cg16223436,chr10,97146550,OpenSea,SORBS1;SORBS1;SORBS1;SORBS1;SORBS1;SORBS1;SORBS1,Body;Body;Body;Body;Body;Body;Body,hg19,-0.110079740317664,0.000194982031558347,0.0200278847804292
cg25736183,chr2,134767630,Island,,,hg19,-0.0872100377943854,0.000547576327967858,0.0352373761601615
cg19427338,chr2,42566455,OpenSea,,,hg19,0.0252849407926968,0.000192041703327783,0.0198893870064955
cg16053651,chr6,168857803,OpenSea,SMOC2;SMOC2,Body;Body,hg19,-0.120109850056992,5.12509963507628e-06,0.00256324518053277
cg10059810,chr14,67878690,Island,PLEK2,Body,hg19,0.0169756816509633,0.000148726299585365,0.0172064797648863
cg15261605,chr10,73234421,OpenSea,CDH23;CDH23,Body;Body,hg19,-0.12145072542982,0.000390046898566728,0.0295760445806549
cg07148167,chr15,29403393,N_Shelf,APBA2;APBA2,Body;Body,hg19,-0.10277055257667,1.62528258767102e-05,0.0049784148382202
